"","vitd","srh","eye","hear","FI.ADL","FI.IADL","gait.speed","grip.ndom","grip.dom","crp","hba1c","glucose","hgb","mch","fer","chol","ldl","hdl","trig","sys","dias","pulse","fib","igf1","wbc"
"hba1c",0.00138111430372382,0.000838346994602395,0.00178418744224451,0.00155135662673025,0.00169571122843721,0.00145335860199915,0.000718894777522905,0.00071501437832783,0.000658016449261029,0.00140056829532815,0.0021824004870082,0.00180371169287798,0.000793349318595408,0.00122586045768422,0.00102046675076232,0.000671209371888039,0.000809501897202646,0.0010012735881809,0.00113611067925657,0.00129057877252748,0.0012508035559319,0.00104160661382063,0.00131310825097142,0.000829715625231303,0.000811971290396022
"glucose",0.00138402281311443,0.00107728753874925,0.0016040802990539,0.00151282138053155,0.00173242213893086,0.00142510435487028,0.000809355626674275,0.000672754055450021,0.000648211748174481,0.00132869544456605,0.00180371169287798,0.00251600882343097,0.000934999542576544,0.00124268151614573,0.00114137051156237,0.000726946703599801,0.000871747697474677,0.000845491538180235,0.00111302527665535,0.00116616912891905,0.00139539269667833,0.0011505983705038,0.00145679187333357,0.000957340331677914,0.000960511905156908
"hgb",0.00134700969198419,0.00316071974708622,0.00146530663124956,0.00134115772998216,0.00116960528587795,0.00196285548325484,0.00250093228302984,0.00131445944620583,0.00133191570858187,0.0012466576702634,0.000793349318595407,0.000934999542576544,0.00264276018940718,0.000934895983339761,0.00185036827568656,0.000458244997247441,0.000506469508330487,0.00108648039724357,0.000951230795110089,0.00101591449514474,0.000878539538789764,0.00120155158583172,0.00124408818401865,0.00279244490829831,0.0014963283891059
"mch",0.0020219993682602,0.00100689765916865,0.00120527053609194,0.00116222206694006,0.00225363591396107,0.00164948806647336,0.000739954188859538,0.000665692782168101,0.000624729305629572,0.00139191468085709,0.00122586045768422,0.00124268151614573,0.000934895983339764,0.00313807001440403,0.00157567149714825,0.000410376335611891,0.000766614924987466,0.00113072042125552,0.00118987717617381,0.00140562239297555,0.0015489397269974,0.00126839971321487,0.00128375993746956,0.000959696594131446,0.00106178272416897
"fer",0.00112113578261819,0.00199378776096528,0.00262078772577285,0.00236727087730208,0.00102315992209134,0.00159409658215815,0.00173116876883546,0.00129616209335615,0.00133736164881287,0.000943148007570089,0.00102046675076232,0.00114137051156237,0.00185036827568655,0.00157567149714825,0.00262593453705814,0.000477648627880985,0.000732387975918268,0.00156897200439487,0.00146550902298375,0.00112758632706621,0.000874151740343459,0.00269210743833424,0.00112930724376319,0.00184378857384174,0.00105168197736688
"chol",0.000431722884374799,0.000543934600669412,0.000677966743865073,0.000751728587543416,0.000377110417862539,0.000520738087504881,0.000420257805524631,0.000470093613006306,0.00050352309446901,0.000618602561688635,0.000671209371888041,0.000726946703599798,0.000458244997247441,0.000410376335611891,0.000477648627880984,0.00299708794866687,0.00239690960044661,0.00116148060239371,0.00143475274077219,0.000535416812925188,0.000543233063856628,0.000505552191784705,0.000598919934697903,0.000407012516099052,0.000400589823849251
"ldl",0.0010157523051455,0.000722362054232713,0.000985324851198138,0.000950071188690588,0.000692563364399224,0.000600032462150476,0.000649376449994524,0.00057914236557248,0.000604910867235736,0.000679625469566567,0.000809501897202647,0.000871747697474677,0.000506469508330487,0.000766614924987466,0.000732387975918269,0.00239690960044661,0.00208947499559412,0.00120340949714915,0.0013081359480594,0.000589801241059584,0.000624571221329852,0.000646085523356825,0.000850729444021762,0.000678953692105153,0.000822777875132268
"hdl",0.00139557218531836,0.00139070198806639,0.00191203896646296,0.00159210931070049,0.000820068947278756,0.00105049128362693,0.00110826385820171,0.000744351772516842,0.00076323954792378,0.000915894262377334,0.0010012735881809,0.000845491538180233,0.00108648039724357,0.00113072042125552,0.00156897200439487,0.00116148060239363,0.00120340949714916,0.00159471353102905,0.001478189385214,0.000895967274381498,0.000705549309218279,0.00173301680819831,0.00103055977746157,0.00123753231903892,0.00138115527310723
"trig",0.00147687947978204,0.00141695896595576,0.00219684340217748,0.0020741233103515,0.000972861694390216,0.00102392748344516,0.00116206662559124,0.000891619388740197,0.000910023668286809,0.00083377159304964,0.00113611067925657,0.00111302527665535,0.000951230795110089,0.00118987717617381,0.00146550902298375,0.00143475274077213,0.00130813594805936,0.00147818938521399,0.00214415264738771,0.000999741312840029,0.000726644404509289,0.00192829669098518,0.00135840346952344,0.00123309400907716,0.000917248159872168
"sys",0.0013458090394154,0.000834164652037852,0.000824226349548344,0.000691651612689418,0.00143450970734912,0.00108178774453719,0.000896941657492895,0.00058762982817735,0.000560116665584295,0.00101258192913395,0.00129057877252748,0.00116616912891905,0.00101591449514474,0.00140562239297555,0.00112758632706621,0.000535416812925188,0.000589801241059583,0.000895967274381497,0.00099974131284003,0.00151896906629382,0.00146168616221246,0.00137628601222846,0.00110962480523571,0.000867478463862048,0.000648285644636587
"dias",0.00147029859285585,0.0008023219249676,0.000670644402832224,0.000771392623137416,0.00165329948047632,0.00128784443203384,0.000973798440432866,0.000545405392054273,0.000540832517244216,0.0011661144884237,0.0012508035559319,0.00139539269667833,0.000878539538789765,0.0015489397269974,0.000874151740343459,0.000543233063856628,0.000624571221329852,0.000705549309218279,0.000726644404509289,0.00146168616221245,0.00161436626505942,0.000767779206713291,0.00108965379981161,0.000915711495960987,0.000785655494485156
"pulse",0.00081243564133029,0.00109415180359023,0.00191978393724252,0.00156748730533216,0.000803062443767025,0.00107502904022124,0.000872023850417756,0.00112683132142065,0.00114677267980033,0.000918731044451914,0.00104160661382063,0.0011505983705038,0.00120155158583172,0.00126839971321487,0.00269210743833424,0.000505552191784705,0.000646085523356825,0.00173301680819831,0.00192829669098518,0.00137628601222846,0.000767779206713291,0.00322922532213307,0.00122628186216339,0.00108348203327767,0.000507849009577333
"fib",0.00128009409198043,0.00139460700004742,0.00156659194900167,0.00156391624188927,0.00166139364258048,0.00142813959359571,0.000978709042005411,0.00084882126691113,0.000791381024957097,0.00170999258809033,0.00131310825097141,0.00145679187333357,0.00124408818401865,0.00128375993746956,0.00112930724376319,0.000598919934697903,0.000850729444021762,0.00103055977746157,0.00135840346952344,0.00110962480523571,0.00108965379981161,0.00122628186216339,0.00194804907195314,0.0014360748763652,0.00103137849211494
"igf1",0.00157104259082029,0.00283710631325481,0.00146842370358704,0.00124758667048622,0.00130955877338887,0.00178148531669743,0.00257300545642985,0.00110561225632275,0.00117470324383303,0.00147704428876654,0.000829715625231303,0.000957340331677914,0.00279244490829831,0.000959696594131446,0.00184378857384174,0.000407012516099051,0.000678953692105153,0.00123753231903892,0.00123309400907716,0.000867478463862047,0.000915711495960987,0.00108348203327767,0.0014360748763652,0.00302995780190846,0.00159252453802458
"wbc",0.00142576568657812,0.00198381568285719,0.00102895857352496,0.00077627353867306,0.00117024621274562,0.00151333744270212,0.00169281080150475,0.000773135906955625,0.000769131018754345,0.000903608243112139,0.000811971290396024,0.000960511905156908,0.0014963283891059,0.00106178272416897,0.00105168197736687,0.000400589823849249,0.000822777875132265,0.00138115527310723,0.000917248159872168,0.000648285644636587,0.000785655494485156,0.000507849009577333,0.00103137849211494,0.00159252453802458,0.0019077118945967
